ident,type,name,latitude2,longitude2,iso_country,region_name,local_region,municipality,local_code
JY36,heliport,Mianecki Heliport,41.0367012,-74.84719849,US,New Jersey,NJ,Newton,JY36
31PA,heliport,Foxcatcher Farm Heliport,39.9978981,-75.41519928,US,Pennsylvania,PA,Newtown Square,31PA
PS19,heliport,Arco Newtown Heliport,39.99229813,-75.41020203,US,Pennsylvania,PA,Newtown Square,PS19
72NY,heliport,St Marys Heliport,43.15370178,-79.02999878,US,New York,NY,Niagara Falls,72NY
NK57,heliport,Ross Heliport,43.11949921,-78.93589783,US,New York,NY,Niagara Falls,NK57
NK77,heliport,Niagara Falls Memorial Parking Ramp Heliport,43.09389877,-79.05120087,US,New York,NY,Niagara Falls,NK77
NK80,heliport,Rainbow Air Heliport,43.08890152,-79.06230164,US,New York,NY,Niagara Falls,NK80
6FL5,heliport,Twin Cities Hospital Heliport,30.53389931,-86.49639893,US,Florida,FL,Niceville,6FL5
27PA,heliport,Fort Lee Heliport,40.65140152,-78.82720184,US,Pennsylvania,PA,Nicktown,27PA
1AK5,heliport,Offshore Systems-Kenai Heliport,60.738876,-151.311613,US,Alaska,AK,Nikiski,1AK5
0MN4,seaplane_base,Paul's Seaplane Base,46.47719955,-94.30310059,US,Minnesota,MN,Nisswa,0MN4
85CO,heliport,Anderson Heliport,40.11249924,-105.1620026,US,Colorado,CO,Niwot,85CO
35XS,heliport,Nocona General Hospital Heliport,33.778492,-97.73256,US,Texas,TX,Nocona,35XS
IS27,heliport,Nokomis Community Memorial Park Heliport,38.30139923,-89.29360199,US,Illinois,IL,Nokomis,IS27
5GA8,heliport,Jimmy Carter Blvd Precinct Heliport,33.91289902,-84.20939636,US,Georgia,GA,Norcross,5GA8
78B,seaplane_base,Buckhorn Camps Seaplane Base,45.65420151,-68.94950104,US,Maine,ME,Norcross/Millinocket/,78B
NE68,heliport,Faith Regional Health Services West Campus Heliport,42.03409958,-97.45269775,US,Nebraska,NE,Norfolk,NE68
NCL,heliport,Comlantflt Heliport,36.92509842,-76.30439758,US,Virginia,VA,Norfolk,NCL
IL25,heliport,Bromenn Hospital Heliport,40.49639893,-88.99079895,US,Illinois,IL,Normal,IL25
7OK6,heliport,Norman Regional Hospital Heliport,35.22919846,-97.43969727,US,Oklahoma,OK,Norman,7OK6
0PA1,heliport,Phoenix Technologies Heliport,40.11819839,-75.40129852,US,Pennsylvania,PA,Norristown,0PA1
7PN3,heliport,Suburban General Hospital Heliport,40.15010071,-75.34960175,US,Pennsylvania,PA,Norristown,7PN3
32MA,heliport,Berkshire Medical Center Heliport,42.708035,-73.110328,US,Massachusetts,MA,North Adams,32MA
2MA7,seaplane_base,Falls Pond Seaplane Base,41.95840073,-71.32640076,US,Massachusetts,MA,North Attleborough,2MA7
07NJ,heliport,Hackensack UMC Palisades Heliport,40.793666,-73.994863,US,New Jersey,NJ,North Bergen,07NJ
ME57,seaplane_base,Bauneg Beg Seaplane Base,43.35900116,-70.73529816,US,Maine,ME,North Berwick,ME57
CT54,heliport,North Branford Heliport,41.33570099,-72.79070282,US,Connecticut,CT,North Branford,CT54
7NJ4,heliport,Society Hill At North Brunswick Heliport,40.44229889,-74.50460052,US,New Jersey,NJ,North Brunswick,7NJ4
85NJ,heliport,Webcraft Heliport,40.44680023,-74.4937973,US,New Jersey,NJ,North Brunswick,85NJ
08NH,heliport,Memorial Hospital Heliport,44.06129837,-71.13580322,US,New Hampshire,NH,North Conway,08NH
NH70,heliport,Forbes Heliport,44.04529953,-71.15779877,US,New Hampshire,NH,North Conway,NH70
NH85,heliport,Sutton Heliport,44.033401,-71.1462,US,New Hampshire,NH,North Conway,NH85
MA51,heliport,Richie's Heliport,41.63819885,-71.03890228,US,Massachusetts,MA,North Dartmouth,MA51
CT34,heliport,Ussc/North Haven Heliport,41.33840179,-72.86820221,US,Connecticut,CT,North Haven,CT34
CT55,heliport,North Haven Heliport,41.36729813,-72.88009644,US,Connecticut,CT,North Haven,CT55
83MO,heliport,North Kansas City Hospital Heliport,39.1493988,-94.55130005,US,Missouri,MO,North Kansas City,83MO
NV61,heliport,Gilbert Development Corporation Heliport,36.218791,-115.133528,US,Nevada,NV,North Las Vegas,NV61
3OH2,heliport,Api Heliport,40.81029892,-81.62930298,US,Ohio,OH,North Lawrence,3OH2
OI76,seaplane_base,Bieber's Seaplane Base,40.985502,-80.693522,US,Ohio,OH,North Lima,OI76
77ME,seaplane_base,Long Pond Seaplane Base,44.4333992,-70.21620178,US,Maine,ME,North Livermore,77ME
05FD,heliport,Aventura Heliport,25.96089935,-80.1391983,US,Florida,FL,North Miami Beach,05FD
FL87,heliport,Intra Coastal Police Sub-Station Heliport,25.91699982,-80.14980316,US,Florida,FL,North Miami Beach,FL87
OI43,heliport,Back Achers Heliport,41.40340042,-81.90820313,US,Ohio,OH,North Olmsted,OI43
4NE3,heliport,Simon Heliport,41.10499954,-100.7440033,US,Nebraska,NE,North Platte,4NE3
84FD,heliport,North Port Ems Heliport,27.04610062,-82.23629761,US,Florida,FL,North Port,84FD
24TS,heliport,Medical Center North Hills Heliport,32.826401,-97.212797,US,Texas,TX,North Richland Hills,24TS
TE65,heliport,Nrh Fire Department Heliport,32.85919952,-97.23000336,US,Texas,TX,North Richland Hills,TE65
UT39,heliport,A A Helicopters Inc Heliport,40.859211,-111.935141,US,Utah,UT,North Salt Lake,UT39
NK40,heliport,Regeneron Campus Heliport,41.112805,-73.862833,US,New York,NY,North Tarrytown,NK40
07II,heliport,St Vincent Jennings Hospital Heliport,39.01060104,-85.64080048,US,Indiana,IN,North Vernon,07II
26PN,heliport,Leeds & Northrup Co. Heliport,40.21680069,-75.27880096,US,Pennsylvania,PA,North Wales,26PN
PN44,heliport,Merck/Upper Gwynedd Heliport,40.21609879,-75.27999878,US,Pennsylvania,PA,North Wales,PN44
ME59,heliport,Maine Helicopters Heliport,44.2030983,-69.60749817,US,Maine,ME,North Whitefield,ME59
2NJ2,heliport,Sportland Pier Heliport,39.99000168,-74.80139923,US,New Jersey,NJ,North Wildwood,2NJ2
49NC,heliport,Wilkes Regional Medical Center Heliport,36.15919876,-81.15779877,US,North Carolina,NC,North Wilkesboro,49NC
99NJ,heliport,Atlantic County Helistop,39.3757019,-74.53569794,US,New Jersey,NJ,Northfield,99NJ
26NY,heliport,Vamc Heliport,40.92509842,-73.30619812,US,New York,NY,Northport,26NY
98NH,heliport,Skybast Heliport,43.21120071,-71.24009705,US,New Hampshire,NH,Northwood,98NH
59VA,heliport,Humphrey's Heliport,36.94200134,-82.64379883,US,Virginia,VA,Norton,59VA
75VA,heliport,Norton Community Hospital Heliport,36.93510056,-82.64489746,US,Virginia,VA,Norton,75VA
8VA9,heliport,St Mary's Hospital Heliport,36.94369888,-82.62539673,US,Virginia,VA,Norton,8VA9
83L,heliport,Southeast Superior Court Heliport,33.91360092,-118.072998,US,California,CA,Norwalk,83L
84L,heliport,Norwalk Sheriff Station Heliport,33.915104,-118.069804,US,California,CA,Norwalk,84L
5CT4,heliport,Norwalk Hospital Heliport,41.112105,-73.422541,US,Connecticut,CT,Norwalk,5CT4
CT79,heliport,Merritt 7 Helistop,41.144471,-73.42854,US,Connecticut,CT,Norwalk,CT79
CT93,heliport,Backus Hospital Heliport,41.542099,-72.09230042,US,Connecticut,CT,Norwich,CT93
CD54,heliport,Raspberry Heliport,38.29999924,-108.1839981,US,Colorado,CO,Norwood,CD54
CD55,heliport,Norwood Junction Heliport,38.09999847,-106.2839966,US,Colorado,CO,Norwood,CD55
6OH2,heliport,Craighead Heliport,41.44729996,-81.27570343,US,Ohio,OH,Novelty,6OH2
6MI4,heliport,Guardian Industries Heliport,42.45000076,-83.46990204,US,Michigan,MI,Novi,6MI4
7MI0,heliport,Kamikaze Run Heliport,42.51390076,-83.48940277,US,Michigan,MI,Novi,7MI0
9MI7,heliport,Glen Oaks Heliport,42.49000168,-83.46520233,US,Michigan,MI,Novi,9MI7
75OR,heliport,Malheur Memorial Hospital Heliport,43.88019943,-117.0080032,US,Oregon,OR,Nyssa,75OR
70IS,heliport,Waste Management Inc Heliport,41.84140015,-87.99279785,US,Illinois,IL,Oak Brook,70IS
77IS,heliport,Mc Donald's Plaza Heliport,41.84809875,-87.94439697,US,Illinois,IL,Oak Brook,77IS
CD80,heliport,Phippsburg Heliport,40.23329926,-106.901001,US,Colorado,CO,Oak Creek,CD80
3WA5,heliport,Barnes Lonesome Polecat Ranch Heliport,48.25830078,-122.6669998,US,Washington,WA,Oak Harbor,3WA5
OH72,heliport,Oak Hill Hospital Heliport,38.89590073,-82.57710266,US,Ohio,OH,Oak Hill,OH72
16PN,heliport,Oakdale Army Heliport,40.3966826,-80.15811682,US,Pennsylvania,PA,Oakdale,16PN
7CL1,heliport,Children's Hospital Oakland Heliport,37.836169,-122.266741,US,California,CA,Oakland,7CL1
3MD2,heliport,Garrett County Memorial Hospital Heliport,39.41320038,-79.40119934,US,Maryland,MD,Oakland,3MD2
1NJ8,heliport,Scardo's Heliport,41.03340149,-74.23290253,US,New Jersey,NJ,Oakland,1NJ8
1FL6,heliport,Sheriff's North Multi District Office Heliport,29.27389908,-82.15029907,US,Florida,FL,Ocala,1FL6
3FL3,heliport,Sheriff's Operation Center Heliport,29.19330025,-82.17510223,US,Florida,FL,Ocala,3FL3
FL49,heliport,Bernie Little Heliport,29.16970062,-82.14949799,US,Florida,FL,Ocala,FL49
FL68,heliport,Sheriff's South Multi District Office Heliport,29.10580063,-82.09089661,US,Florida,FL,Ocala,FL68
3MD3,heliport,Hoopers Heliport,38.31150055,-75.12049866,US,Maryland,MD,Ocean City,3MD3
7MD6,heliport,65th Street Heliport,38.3893013,-75.07209778,US,Maryland,MD,Ocean City,7MD6
36CL,heliport,Tri-City Hospital Heliport,33.18529892,-117.2910004,US,California,CA,Oceanside,36CL
FL21,heliport,Berlin Heliport,30.46299934,-81.61509705,US,Florida,FL,Oceanway,FL21
76FL,heliport,Health Central Heliport,28.550512,-81.52729,US,Florida,FL,Ocoee,76FL
30W,seaplane_base,Sweetwater Bay Seaplane Base,44.95190048,-87.80840302,US,Wisconsin,WI,Oconto,30W
22WI,heliport,Community Memorial Hospital Heliport,44.86500168,-88.12840271,US,Wisconsin,WI,Oconto Falls,22WI
54FD,heliport,Bayflite One Satellite Base Heliport,28.18860054,-82.62670135,US,Florida,FL,Odessa,54FD
8FD8,heliport,Bayflite One Heliport,28.19389915,-82.62059784,US,Florida,FL,Odessa,8FD8
9FL4,heliport,Pasco County Mosquito Heliport,28.193424,-82.620376,US,Florida,FL,Odessa,9FL4
9WA2,heliport,Odessa Memorial Hospital Heliport,47.331446,-118.682299,US,Washington,WA,Odessa,9WA2
IA57,heliport,Mercy Hospital Heliport,42.6739006,-91.90180206,US,Iowa,IA,Oelwein,IA57
NE14,heliport,Ogallala Community Hospital Heliport,41.15050125,-101.7200012,US,Nebraska,NE,Ogallala,NE14
UT16,heliport,McKay-Dee Hospital Center Heliport,41.182899,-111.955002,US,Utah,UT,Ogden,UT16
PS10,heliport,Ohioport Heliport,39.88539886,-79.50749969,US,Pennsylvania,PA,Ohiopyle,PS10
6CL5,heliport,Majlar Heliport,34.15670013,-119.1679993,US,California,CA,Ojai,6CL5
26FL,heliport,HCA Raulerson Hospital Heliport,27.259106,-80.829104,US,Florida,FL,Okeechobee,26FL
3OK4,heliport,St Anthony Heliport,35.47900009,-97.51779938,US,Oklahoma,OK,Oklahoma City,3OK4
41OK,heliport,KOCO TV Heliport,35.563145,-97.488636,US,Oklahoma,OK,Oklahoma City,41OK
42OK,heliport,Kwtv Heliport,35.54729843,-97.49559784,US,Oklahoma,OK,Oklahoma City,42OK
50OK,heliport,Southwest Medical Center of Oklahoma Heliport,35.42279816,-97.52110291,US,Oklahoma,OK,Oklahoma City,50OK
5OK7,heliport,Jernigan Drilling Heliport,35.46670151,-97.71700287,US,Oklahoma,OK,Oklahoma City,5OK7
77OK,heliport,Oklahoma National Guard Heliport,35.503044,-97.468178,US,Oklahoma,OK,Oklahoma City,77OK
8OK9,heliport,Nu-Tech Energy County Heliport,35.45059967,-97.53500366,US,Oklahoma,OK,Oklahoma City,8OK9
97OK,heliport,Presbyterian Hospital Heliport,35.48118,-97.502609,US,Oklahoma,OK,Oklahoma City,97OK
99OK,heliport,Warren Cat Heliport,35.46480179,-97.60420227,US,Oklahoma,OK,Oklahoma City,99OK
9OK0,heliport,Governor's Mansion Heliport,35.49449921,-97.52110291,US,Oklahoma,OK,Oklahoma City,9OK0
9OK1,heliport,OMH Heliport,35.481196,-97.502711,US,Oklahoma,OK,Oklahoma City,9OK1
OK19,heliport,Integris Baptist Medical Center Heliport,35.53101,-97.578024,US,Oklahoma,OK,Oklahoma City,OK19
OL16,heliport,Mercy Health Center Heliport,35.60010147,-97.60030365,US,Oklahoma,OK,Oklahoma City,OL16
37CO,heliport,Ash Mesa Heliport,38.56719971,-107.9960022,US,Colorado,CO,Olathe,37CO
CT57,heliport,Old Saybrook Heliport,41.30479813,-72.37169647,US,Connecticut,CT,Old Saybrook,CT57
CT99,heliport,Old Saybrook Police Heliport,41.29069901,-72.3789978,US,Connecticut,CT,Old Saybrook,CT99
0FL3,heliport,Old Town Ems Heliport,29.60280037,-82.98169708,US,Florida,FL,Old Town,0FL3
FD80,seaplane_base,Manatee Seaplane Base,29.50580025,-82.98390198,US,Florida,FL,Old Town,FD80
5NK4,heliport,Olean General Heliport,42.09170151,-78.42780304,US,New York,NY,Olean,5NK4
KOY,seaplane_base,Olga Bay Seaplane Base,57.16149902,-154.2299957,US,Alaska,AK,Olga Bay,KOY
TE61,heliport,Wolf Point Heliport,28.71319962,-96.40920258,US,Texas,TX,Olivia,TE61
8LL4,heliport,Richland Memorial Hospital Heliport,38.73749924,-88.07730103,US,Illinois,IL,Olney,8LL4
MD58,heliport,Montgomery County Police Norwood Heliport,39.12720108,-77.02249908,US,Maryland,MD,Olney,MD58
0WN4,heliport,Olympia Heliport,46.9640007,-122.8919983,US,Washington,WA,Olympia,0WN4
WN12,heliport,Fishtrap Heliport,47.14929962,-122.8700027,US,Washington,WA,Olympia,WN12
WN58,heliport,Capitol Medical Center Heliport,47.04339981,-122.9509964,US,Washington,WA,Olympia,WN58
IS30,heliport,Franciscan Health - Olympia Fields Heliport,41.523636,-87.709705,US,Illinois,IL,Olympia Fields,IS30
40PA,heliport,Specialty Records Heliport,41.45899963,-75.58100128,US,Pennsylvania,PA,Olyphant,40PA
55NE,heliport,Bergan Mercy Hospital Heliport,41.24060059,-96.02950287,US,Nebraska,NE,Omaha,55NE
58NE,heliport,Nebraska Methodist Hospital Heliport,41.25920105,-96.040802,US,Nebraska,NE,Omaha,58NE
61NE,heliport,Univ. of Ne Medical Center Heliport,41.25500107,-95.97859955,US,Nebraska,NE,Omaha,61NE
NE28,heliport,Jubilee Heliport,41.35689926,-96.04889679,US,Nebraska,NE,Omaha,NE28
NE46,heliport,Gemini Heliport,41.25419998,-96.06700134,US,Nebraska,NE,Omaha,NE46
NE71,heliport,Immanuel Medical Center Heliport,41.32220078,-96.02110291,US,Nebraska,NE,Omaha,NE71
9WA5,heliport,Mid-Valley Hospital EMS Heliport,48.397229,-119.547837,US,Washington,WA,Omak,9WA5
MN94,heliport,Mille Lacs Heliport,46.07300186,-93.66249847,US,Minnesota,MN,Onamia,MN94
2IA8,heliport,Burgess Health Center Heliport,42.02640152,-96.10639954,US,Iowa,IA,Onawa,2IA8
5OR6,heliport,Holy Rosary Medical Center Heliport,44.02561147,-116.9758156,US,Oregon,OR,Ontario,5OR6
3AL2,heliport,East Alabama Medical Center Heliport,32.6391983,-85.40219879,US,Alabama,AL,Opelika,3AL2
1CL4,heliport,UCI Medical Center Heliport,33.788562,-117.890416,US,California,CA,Orange,1CL4
4CA5,heliport,Choc Heliport,33.78079,-117.865062,US,California,CA,Orange,4CA5
CL55,heliport,SCE Serrano Substation Heliport,33.828505,-117.790578,US,California,CA,Orange,CL55
5CT2,heliport,Hsi Heliport,41.25260162,-72.99569702,US,Connecticut,CT,Orange,5CT2
6VA1,heliport,Atlantic Research Corp Heliport,38.30989838,-77.93139648,US,Virginia,VA,Orange,6VA1
3FL2,heliport,AdventHealth Fish Memorial Hospital Heliport,28.9147,-81.284698,US,Florida,FL,Orange City,3FL2
33IA,heliport,Orange City Hospital Heliport,43.01029968,-96.05809784,US,Iowa,IA,Orange City,33IA
SC64,heliport,The Reg Med Center of Orbg & Calhoun Co Heliport,33.53960037,-80.83070374,US,South Carolina,SC,Orangeburg,SC64
21MI,heliport,Adams Heliport,42.571982,-83.390558,US,Michigan,MI,Orchard Lake,21MI
7MI1,heliport,Mc Phail Heliport,42.572175,-83.395066,US,Michigan,MI,Orchard Lake,7MI1
OI44,heliport,Mercy Health St Charles Hospital Heliport,41.63245,-83.482912,US,Ohio,OH,Oregon,OI44
1OR8,heliport,Clackamas County Redsoils Heliport,45.33480072,-122.5970001,US,Oregon,OR,Oregon City,1OR8
1OR9,heliport,Willamette Falls Community Hospital Heliport,45.35760117,-122.5859985,US,Oregon,OR,Oregon City,1OR9
UT78,heliport,Timpanogos Regional Hospital Heliport,40.312933,-111.714455,US,Utah,UT,Orem,UT78
81CL,heliport,Sandhill Heliport,37.92129898,-122.1959991,US,California,CA,Orinda,81CL
0FL7,heliport,Wcpx Tv-6 Heliport,28.61030006,-81.41940308,US,Florida,FL,Orlando,0FL7
26FA,heliport,Princeton Hospital Heliport,28.56830025,-81.43399811,US,Florida,FL,Orlando,26FA
3FD5,heliport,Arnold Palmer Hospital Heliport,28.523125,-81.380196,US,Florida,FL,Orlando,3FD5
89FL,seaplane_base,Lake Hiawassee Seaplane Base,28.5291996,-81.48090363,US,Florida,FL,Orlando,89FL
91FL,seaplane_base,Lake Conway North Seaplane Base,28.47920036,-81.36759949,US,Florida,FL,Orlando,91FL
FD28,heliport,Orlando Regional Medical Center Heliport,28.525176,-81.377165,US,Florida,FL,Orlando,FD28
FD36,heliport,Advent Health East Orlando Heliport,28.541224,-81.279941,US,Florida,FL,Orlando,FD36
FD41,heliport,Grand Cypress Resort Heliport,28.38149,-81.515508,US,Florida,FL,Orlando,FD41
ID66,heliport,Clearwater Valley Hospital Heliport,46.48659897,-116.25,US,Idaho,ID,Orofino,ID66
8MN0,seaplane_base,Lake Zumbro Seaplane Base,44.20159912,-92.48349762,US,Minnesota,MN,Oronoco,8MN0
O06,seaplane_base,Lake Oroville Landing Area Seaplane Base,39.5666008,-121.4680023,US,California,CA,Oroville,O06
8OH1,heliport,Dunlap Memorial Hospital Heliport,40.83259964,-81.76210022,US,Ohio,OH,Orrville,8OH1
19T,seaplane_base,Tan Tar A Resort Seaplane Base,38.12596,-92.71642,US,Missouri,MO,Osage Beach,19T
AR67,heliport,SMC Regional Medical Center Heliport,35.700401,-89.975601,US,Arkansas,AR,Osceola,AR67
6IA9,heliport,Clarke County Hospital Heliport,41.02610016,-93.76799774,US,Iowa,IA,Osceola,6IA9
69WI,heliport,Kroy-Osceola Heliport,45.31999969,-92.68769836,US,Wisconsin,WI,Osceola,69WI
96WI,seaplane_base,Vette/Blust Seaplane Base,43.94110107,-88.49369812,US,Wisconsin,WI,Oshkosh,96WI
WS50,heliport,Mercy Medical Center Heliport,44.02370071,-88.52279663,US,Wisconsin,WI,Oshkosh,WS50
IA34,heliport,Mahaska County Hospital Heliport,41.30049896,-93.62989807,US,Iowa,IA,Oskaloosa,IA34
2II7,heliport,K-9 Korner Heliport,40.89250183,-85.20500183,US,Indiana,IN,Ossian,2II7
NK78,heliport,GE Management Development Institute Heliport,41.187813,-73.86817,US,New York,NY,Ossining,NK78
NK90,heliport,TLI Heliport,41.14725,-73.86931,US,New York,NY,Ossining,NK90
MA23,heliport,North Bay Heliport,41.62730026,-70.39969635,US,Massachusetts,MA,Osterville,MA23
24WA,heliport,Othello Community Hospital Heliport,46.8260994,-119.1689987,US,Washington,WA,Othello,24WA
LL25,heliport,Community Hospital of Ottawa Heliport,41.358195,-88.824964,US,Illinois,IL,Ottawa,LL25
3IA6,heliport,Ottumwa Hospital Heliport,41.02890015,-92.39070129,US,Iowa,IA,Ottumwa,3IA6
94CO,heliport,Ponderosa Heliport,38.08470154,-107.7009964,US,Colorado,CO,Ouray,94CO
83MN,seaplane_base,Ponderosa Seaplane Base,46.863098,-93.989403,US,Minnesota,MN,Outing,
SN35,heliport,Menorah Medical Park Heliport,38.91059875,-94.65019989,US,Kansas,KS,Overland Park,SN35
SN54,heliport,Overland Park Regional Medical Center Heliport,38.936905,-94.725906,US,Kansas,KS,Overland Park,SN54
98FD,seaplane_base,Lake Jessup Seaplane Base,28.71689987,-81.23310089,US,Florida,FL,Oviedo,98FD
9NY3,heliport,Susquehanna Heliport,42.098944,-76.22401,US,New York,NY,Owego,9NY3
NK49,heliport,IBM Owego Heliport,42.102442,-76.222945,US,New York,NY,Owego,NK49
9MO8,heliport,Owensville Ambulance District Heliport,38.35559845,-91.50240326,US,Missouri,MO,Owensville,9MO8
OR83,heliport,Oxbow Heliport,44.81650162,-116.8590012,US,Oregon,OR,Oxbow Village,OR83
0MS3,heliport,Baptist Memorial Hospital-North Ms Heliport,34.34780121,-89.51899719,US,Mississippi,MS,Oxford,0MS3
5NJ1,heliport,Oti Heliport,40.80619812,-74.9905014,US,New Jersey,NJ,Oxford,5NJ1
61OI,heliport,Mc Cullough Hyde Hospital Heliport,39.51229858,-84.74130249,US,Ohio,OH,Oxford,61OI
9OA2,heliport,Hueston Woods Lodge Heliport,39.58280182,-84.76270294,US,Ohio,OH,Oxford,9OA2
2CL6,heliport,St John's Regional Medical Center Heliport,34.216615,-119.15733,US,California,CA,Oxnard,2CL6
CL73,heliport,Rotor-Aids Maintenance Hangar Heliport,34.20220184,-119.2030029,US,California,CA,Oxnard,CL73
AL87,heliport,Dale Medical Center Heliport,31.45159912,-85.63189697,US,Alabama,AL,Ozark,AL87
PAI,heliport,Barton Heliport,34.257917,-118.41109,US,California,CA,Pacoima,PAI
01KY,heliport,Lourdes Hospital Heliport,37.05170059,-88.64689636,US,Kentucky,KY,Paducah,01KY
25KY,heliport,Western Baptist Hospital Heliport,37.07509995,-88.62560272,US,Kentucky,KY,Paducah,25KY
3AZ3,heliport,Page Hospital Emergency Medical Heliport,36.917137,-111.463758,US,Arizona,AZ,Page,3AZ3
2NV8,heliport,Mercy Air-Pahrump Heliport,36.191349,-115.986368,US,Nevada,NV,Pahrump,2NV8
23OI,heliport,Associated Enterprises Heliport,41.70669937,-81.27480316,US,Ohio,OH,Painesville,23OI
44OI,heliport,Perry Nuclear Power Plant Heliport,41.7947998,-81.14510345,US,Ohio,OH,Painesville,44OI
5NK6,heliport,Erwin Heliport,42.15200043,-77.0970993,US,New York,NY,Painted Post,5NK6
TS43,heliport,Wagner Heliport,28.7164,-96.214273,US,Texas,TX,Palacios,TS43
23LL,heliport,Rotor Swing Heliport,42.1678009,-88.02649689,US,Illinois,IL,Palatine,23LL
30FL,heliport,Putnam Community Medical Center Heliport,29.643512,-81.692906,US,Florida,FL,Palatka,30FL
1CO6,heliport,Lands End Microwave Heliport,39.09049988,-108.2210007,US,Colorado,CO,Palisade,1CO6
7NY7,heliport,HNA Palisades Premier Conference Center Heliport,41.01911,-73.91819,US,New York,NY,Palisades,7NY7
2FL7,heliport,Porta Target Heliport,27.92420006,-80.61370087,US,Florida,FL,Palm Bay,2FL7
1FD7,heliport,Pga National Heliport,26.83279991,-80.1434021,US,Florida,FL,Palm Beach Gardens,1FD7
87FD,heliport,Palm Beach Gardens Medical Center Heliport,26.828694,-80.085369,US,Florida,FL,Palm Beach Gardens,87FD
61FD,heliport,AdventHealth Palm Coast Heliport,29.479293,-81.190502,US,Florida,FL,Palm Coast,61FD
26CN,heliport,SCE Vincent Substation Heliport,34.486768,-118.115913,US,California,CA,Palmdale,26CN
2D3,seaplane_base,Gooding Lake Seaplane Base,61.62770081,-149.2389984,US,Alaska,AK,Palmer,2D3
5AK4,heliport,Eagles Nest Heliport,61.606098,-149.039006,US,Alaska,AK,Palmer,
92AK,heliport,Mat-Su Regional Medical Center Heliport,61.56290054,-149.2590027,US,Alaska,AK,Palmer,92AK
99Z,seaplane_base,Finger Lake Seaplane Base,61.60649872,-149.2779999,US,Alaska,AK,Palmer,99Z
